CNPJ_Fundo;Data_Referencia;Versao;Total_Necessidades_Liquidez;Disponibilidades;Titulos_Publicos;Titulos_Privados;Fundos_Renda_Fixa;Total_Investido;Direitos_Bens_Imoveis;Terrenos;Imoveis_Renda_Acabados;Imoveis_Renda_Construcao;Imoveis_Venda_Acabados;Imoveis_Venda_Construcao;Outros_Direitos_Reais;Acoes;Debentures;Bonus_Subscricao;Certificados_Deposito_Valores_Mobiliarios;Cedulas_Debentures;Fundo_Acoes;FIP;FII;FDIC;Outras_Cotas_FI;Notas_Promissorias;Acoes_Sociedades_Atividades_FII;Cotas_Sociedades_Atividades_FII;CEPAC;CRI;Letras_Hipotecarias;LCI;LIG;Outros_Valores_Mobliarios;Valores_Receber;Contas_Receber_Aluguel;Contas_Receber_Venda_Imoveis;Outros_Valores_Receber;Rendimentos_Distribuir;Taxa_Administracao_Pagar;Taxa_Performance_Pagar;Obrigacoes_Aquisicao_Imoveis;Adiantamento_Venda_Imoveis;Adiantamento_Alugueis;Obrigacoes_Securitizacao_Recebiveis;Instrumentos_Financeiros_Derivativos;Provisoes_Contigencias;Outros_Valores_Pagar;Total_Passivo
13.598.226/0001-88;2022-03-01;1;36835846.08;32532.63;1638645.47;0;35164667.98;43405172.55;43405172.55;37313000;0;0;6092172.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1061142.64;0;0;1061142.64;0;4800;0;0;0;0;0;0;0;56583.02;61383.02
13.598.226/0001-88;2022-04-01;1;37010131.17;32363.46;1648566.11;0;35329201.6;43405172.55;43405172.55;40513600;0;0;2891572.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1024079.58;0;0;1024079.58;0;4800;0;0;0;0;0;0;0;60481.42;65281.42
13.598.226/0001-88;2022-05-01;1;41059534.68;4031215.54;1666399.47;0;35361919.67;40204572.55;40204572.55;37313000;0;0;2891572.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000706.19;0;0;1000706.19;0;5326.57;0;0;0;0;0;0;0;69748.75;75075.32
13.598.226/0001-88;2022-06-01;1;41408234.55;7766.1;1684540.27;0;39715928.18;40204572.55;40204572.55;37313000;0;0;2891572.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;961112.55;0;0;961112.55;0;5326.57;0;0;0;0;0;0;0;74064.02;79390.59
13.598.226/0001-88;2022-07-01;1;41694980.4;896.25;1702496.04;0;39991588.11;40204572.55;40204572.55;37313000;0;0;2891572.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;922258.43;0;0;922258.43;0;5326.57;0;0;0;0;0;0;0;78372.79;83699.36
13.598.226/0001-88;2022-08-01;1;42106376.84;22737.35;1722997.23;0;40360642.26;40204572.55;40204572.55;37313000;0;0;2891572.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1213823.39;0;0;1213823.39;0;5326.57;0;0;0;0;0;0;0;83091.91;88418.48
13.703.596/0001-38;2022-01-01;2;141275.24;3985.55;0;0;137289.69;62699330.03;110751000;0;110751000;0;0;0;0;0;0;0;0;0;0;0;8508867.12;0;0;0;0;0;0;-56560537.09;0;0;0;0;6430983.37;4404779.69;1950000;76203.68;34966.95;21125.99;0;0;0;0;0;0;49642462.91;29715.85;49728271.7
13.703.596/0001-38;2022-02-01;2;154224.98;16124.49;0;0;138100.49;62697341.7;110751000;0;110751000;0;0;0;0;0;0;0;0;0;0;0;8506878.79;0;0;0;0;0;0;-56560537.09;0;0;0;0;6676229.33;4656489.35;1950000;69739.98;34966.95;21125.99;0;0;0;0;0;0;49642462.91;45515.84;49744071.69
13.703.596/0001-38;2022-03-01;1;208730.81;6393.88;0;0;202336.93;62741437.19;110751000;0;110751000;0;0;0;0;0;0;0;0;0;0;0;8550974.28;0;0;0;0;0;0;-56560537.09;0;0;0;0;6926514.7;4914259.01;1950000;62255.69;34966.95;21125.99;0;0;0;0;0;0;49642462.91;63442.15;49761998
13.703.596/0001-38;2022-04-01;1;152289.82;12820.91;0;0;139468.91;62735805.8;110751000;0;110751000;0;0;0;0;0;0;0;0;0;0;0;8545342.89;0;0;0;0;0;0;-56560537.09;0;0;0;0;7177843.54;5172028.67;1950000;55814.87;34966.96;24105.58;0;0;0;0;0;0;49642462.91;11649.19;49713184.64
13.703.596/0001-38;2022-05-01;1;166943.83;11508.52;0;0;155435.31;62732433.59;110751000;0;110751000;0;0;0;0;0;0;0;0;0;0;0;8541970.68;0;0;0;0;0;0;-56560537.09;0;0;0;0;2115269.03;110730.34;1950000;54538.69;53387.16;24105.58;0;0;0;0;0;0;49642462.91;25421.5;49745377.15
13.703.596/0001-38;2022-06-01;2;202668.24;46994.42;0;0;155673.82;62729666.57;110751000;0;110751000;0;0;0;0;0;0;0;0;0;0;0;8539203.66;0;0;0;0;0;0;-56560537.09;0;0;0;0;2108611.51;111921.17;1950000;46690.34;104602.74;24105.58;0;0;0;0;0;0;49642462.91;39255.89;49810427.12
13.703.596/0001-38;2022-07-01;1;209970.22;53045.93;0;0;156924.29;62726501.75;110751000;0;110751000;0;0;0;0;0;0;0;0;0;0;0;8536038.84;0;0;0;0;0;0;-56560537.09;0;0;0;0;2118227.63;129745.33;1950000;38482.3;34692.22;24105.58;0;0;0;0;0;0;49642462.91;14343.91;49715604.62
13.703.596/0001-38;2022-08-01;1;178343.95;19991.28;0;0;158352.67;62723367.59;110751000;0;110751000;0;0;0;0;0;0;0;0;0;0;0;8532904.68;0;0;0;0;0;0;-56560537.09;0;0;0;0;2159565.97;179745.33;1950000;29820.64;0;24105.58;0;0;0;0;0;0;49642462.91;15312.32;49681880.81
13.726.079/0001-84;2022-01-01;2;18253923.27;2503501.01;14660339.56;0;1090082.7;535120187.18;493544777.69;102523351.69;387021426;0;0;0;4000000;0;0;0;0;0;0;0;0;0;0;0;39817832;0;0;0;0;0;0;1757577.49;9678629.46;4200013.99;0;5478615.47;0;30978.6;0;5449502.75;0;0;0;0;0;166129526.15;171610007.5
13.726.079/0001-84;2022-02-01;2;16777230.25;435239.45;15243266.97;0;1098723.83;535120187.18;493544777.69;102523351.69;387021426;0;0;0;4000000;0;0;0;0;0;0;0;0;0;0;0;39817832;0;0;0;0;0;0;1757577.49;9763498.38;4284882.91;0;5478615.47;0;30978.6;0;5140949.89;0;0;0;0;0;162261858.49;167433786.98
13.726.079/0001-84;2022-03-01;2;16180109.98;477089.78;14594393.62;0;1108626.58;534930053.24;493544777.69;102523351.69;387021426;0;0;0;4000000;0;0;0;0;0;0;0;0;0;0;0;39627698.06;0;0;0;0;0;0;1757577.49;9763498.38;4284882.91;0;5478615.47;0;30978.6;0;4528529.96;0;0;0;0;0;158399967.05;162959475.61
13.726.079/0001-84;2022-04-01;1;24483179.44;244418.3;23121810.78;0;1116950.36;533172475.75;493544777.69;102523351.69;387021426;0;0;0;4000000;0;0;0;0;0;0;0;0;0;0;0;39627698.06;0;0;0;0;0;0;;11521075.87;4284882.91;0;7236192.96;0;30978.6;0;4161422.44;0;0;0;0;0;154590257.29;158782658.33
13.726.079/0001-84;2022-05-01;1;78277159.56;4135633.67;73021108.21;0;1120417.68;534864472.41;495236774.35;104215348.35;387021426;0;0;0;4000000;0;0;0;0;0;0;0;0;0;0;0;39627698.06;0;0;0;0;0;0;;11521075.87;4284882.91;0;7236192.96;0;30978.6;0;3916927.23;0;0;0;0;0;150632232.97;154580138.8
13.726.079/0001-84;2022-06-01;1;76305047.45;37986.52;75135261.04;0;1131799.89;556190634.09;514805358.54;123783932.54;387021426;0;0;0;4000000;0;0;0;0;0;0;0;0;0;0;0;39627698.06;0;0;0;0;0;0;1757577.49;9885167.95;4371918.64;0;5513249.31;0;30978.6;0;17401740.18;0;0;0;0;0;146809593.45;164242312.23
13.726.079/0001-84;2022-07-01;1;77986161.66;63644.53;76779155.02;0;1143362.11;558615287.46;517230011.91;126208585.91;387021426;0;0;0;4000000;0;0;0;0;0;0;0;0;0;0;0;39627698.06;0;0;0;0;0;0;1757577.49;9881178.86;4371918.64;0;5509260.22;0;30978.6;0;15565478.2;0;0;0;0;0;142949988.54;158546445.34
13.726.079/0001-84;2022-08-01;1;80636534.12;85845.31;79393947.38;0;1156741.43;576471247.81;513491031.26;126595464.26;372831985;14063582;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61222639.06;0;0;0;0;0;0;1757577.49;9877972.64;4371918.64;0;5506054;0;34100.25;0;13729577.7;0;0;0;0;0;139113351.2;152877029.15
13.842.683/0001-76;2022-01-01;1;11338323.01;5170.47;;11333152.54;;26864919.64;0;;;;;;;;;;;;;;;;;;;;;26864919.64;;;;;0;;;;;5000;;;;;;;;81915.45;86915.45
13.842.683/0001-76;2022-02-01;1;11697002.02;1190.33;;11695811.69;;26999957.85;0;;;;;;;;;;;;;;;;;;;;;26999957.85;;;;;0;;;;;5000;;;;;;;;74640.27;79640.27
13.842.683/0001-76;2022-03-01;1;12096456.57;7343.7;;12089112.87;;27372582.78;0;;;;;;;;;;;;;;;;;;;;;27372582.78;;;;;338.71;;;338.71;;5213.67;;;;;;;;73165.84;78379.51
13.842.683/0001-76;2022-04-01;1;12790012.33;1000;;12789012.33;;27448678.21;0;;;;;;;;;;;;;;;;;;;;;27448678.21;;;;;0;;;;;5000;;;;;;;;84863.08;89863.08
13.842.683/0001-76;2022-05-01;1;1663929.15;1000.01;;1662929.14;;27314976.03;0;;;;;;;;;;;;;;;;;;;;;27314976.03;;;;;8613.73;;;8613.73;;5000;;;;;;;;95540.51;100540.51
13.842.683/0001-76;2022-06-01;1;1045628.97;1000;;1044628.97;;27083929.01;0;;;;;;;;;;;;;;;;;;;;;27083929.01;;;;;7391.32;;;7391.32;;5000;;;;;;;;101575.64;106575.64
13.842.683/0001-76;2022-07-01;1;1210981.29;1000;;1209981.29;;26683712.43;0;;;;;;;;;;;;;;;;;;;;;26683712.43;;;;;6168.91;;;6168.91;;5000;;;;;;;;101890.3;106890.3
13.842.683/0001-76;2022-08-01;1;1490082.27;1000;;1489082.27;;26553840.79;0;;;;;;;;;;;;;;;;;;;;;26553840.79;;;;;4830.08;;;4830.08;;5000;;;;;;;;103292.84;108292.84
13.873.457/0001-52;2022-01-01;1;8119870.97;5511.46;0;0;8114359.51;303367769.08;303367769.08;0;303367769.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5366087.09;2646864.32;1800000;919222.77;2264215.52;143477.92;0;8190230.7;0;0;19338225.48;0;0;827108.14;30763257.76
13.873.457/0001-52;2022-02-01;1;9747593.05;5320.43;0;0;9742272.62;303367769.08;303367769.08;0;303367769.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3487687.71;2646864.32;0;840823.39;2264215.52;143212.2;0;8190230.7;0;516.95;19085868.42;0;0;726664.74;30410708.53
13.873.457/0001-52;2022-03-01;1;9625198.7;5272.1;0;0;9619926.6;303367769.08;303367769.08;0;303367769.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3527737.61;2683649.65;0;844087.96;2264215.52;143730.7;0;8190230.7;0;0;18836763.12;0;0;702939.73;30137879.77
13.873.457/0001-52;2022-04-01;1;9606719.44;5648.53;0;0;9601070.91;303367769.08;303367769.08;0;303367769.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3468591.03;2650546.16;0;818044.87;2304647.94;145011.17;0;8190230.7;0;0;18585100.9;0;0;702939.73;29927930.44
13.873.457/0001-52;2022-05-01;1;9449279.1;5424.57;0;0;9443854.53;303367769.08;303367769.08;0;303367769.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3530285.47;2646864.32;0;883421.15;2345080.36;141320.04;0;8190230.7;0;0;18334305.43;0;0;702939.73;29713876.26
13.873.457/0001-52;2022-06-01;1;9316408.03;5004.23;0;0;9311403.8;303367769.08;303367769.08;0;303367769.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3542793.29;2689431.05;0;853362.24;2385488.47;134510.43;0;8190230.7;0;0;18077433.47;0;0;702939.73;29490602.8
13.873.457/0001-52;2022-07-01;1;9104698.6;5502.66;0;0;9099195.94;303367769.08;303367769.08;0;303367769.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3721515.01;2805729.19;0;915785.82;2385479.58;136850.59;0;8190230.7;0;0;19915037.56;0;0;702939.73;31330538.16
13.873.457/0001-52;2022-08-01;1;9059902.35;5329.35;0;0;9054573;303367769.08;303367769.08;0;303367769.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3747157.94;2805729.19;0;941428.75;2486543.65;149790.2;0;8190230.7;0;0;19625552.25;0;0;702939.73;31155056.53
13.920.018/0001-53;2022-01-01;1;63277.62;63277.62;0;0;0;118395715.21;117799500;0;117799500;0;0;0;0;0;0;0;0;0;0;0;0;0;596215.21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35000;0;0;0;0;0;0;0;1515867.71;1550867.71
13.920.018/0001-53;2022-02-01;1;280003.54;280003.54;0;0;0;118239628.08;117799500;0;117799500;0;0;0;0;0;0;0;0;0;0;0;0;0;440128.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57637.29;0;0;0;0;0;0;0;1515867.71;1573505
13.920.018/0001-53;2022-03-01;1;21438.53;21320.44;0;0;118.09;118682201.38;117799500;0;117799500;0;0;0;0;0;0;0;0;0;0;0;0;0;882701.38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57637.29;0;0;0;0;0;0;0;1515867.71;1573505
13.920.018/0001-53;2022-04-01;1;23075.32;22956.47;0;0;118.85;118670196.08;117799500;0;117799500;0;0;0;0;0;0;0;0;0;0;0;0;0;870696.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57637.29;0;0;0;0;0;0;0;1598067.08;1655704.37
13.920.018/0001-53;2022-05-01;1;66537.07;66417.13;0;0;119.94;118728546.41;117799500;0;117799500;0;0;0;0;0;0;0;0;0;0;0;0;0;929046.41;0;0;0;0;0;0;0;0;0;18264.16;0;0;18264.16;0;57637.29;0;0;0;0;0;0;0;1670888.95;1728526.24
13.920.018/0001-53;2022-06-01;1;20663.86;20542.86;0;0;121;118738364.59;117799500;0;117799500;0;0;0;0;0;0;0;0;0;0;0;0;0;938864.59;0;0;0;0;0;0;0;0;0;15672.62;0;0;15672.62;0;57637.29;0;0;0;0;0;0;0;1758275.2;1815912.49
13.920.018/0001-53;2022-07-01;1;497858.5;497737.17;0;0;121.33;118273558.01;117799500;0;117799500;0;0;0;0;0;0;0;0;0;0;0;0;0;474058.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57637.29;0;0;0;0;0;0;0;1751194.11;1808831.4
13.920.018/0001-53;2022-08-01;1;10111.16;9988.59;0;0;122.57;118834944.02;117799500;0;117799500;0;0;0;0;0;0;0;0;0;0;0;0;0;1035444.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57637.29;0;0;0;0;0;0;0;1700032.46;1757669.75
13.974.819/0001-00;2022-01-01;1;4325733.46;1393.49;0;0;4324339.97;193050000;193050000;0;193050000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1226571.38;808103.85;0;418467.53;421818.36;84060.2;0;14694579.59;0;0;0;0;0;244627.14;15445085.29
13.974.819/0001-00;2022-02-01;1;4393205.22;663.2;0;0;4392542.02;193050000;193050000;0;193050000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1227169.73;808103.85;0;419065.88;421818.31;83183.9;0;14868955.05;0;0;0;0;0;291999.35;15665956.61
13.974.819/0001-00;2022-03-01;1;4439931.31;781.02;0;0;4439150.29;193050000;193050000;0;193050000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1227421.7;808103.85;0;419317.85;421818.38;83114.51;0;15184843.98;0;0;0;0;0;295528.59;15985305.46
13.974.819/0001-00;2022-04-01;1;4419720.6;110.36;0;0;4419610.24;193050000;193050000;0;193050000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1231175.69;808103.85;0;423071.84;421818.31;83236.47;0;15614184.08;0;0;0;0;0;298817.56;16418056.42
13.974.819/0001-00;2022-05-01;1;4360293.15;705.89;0;0;4359587.26;193050000;193050000;0;193050000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3035620.55;808103.85;0;2227516.7;0;82786.79;0;16004926.87;0;0;0;0;0;2091168.18;18178881.84
13.974.819/0001-00;2022-06-01;1;16108249.12;841.79;0;0;16107407.33;193050000;193050000;0;193050000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4101863.98;808103.85;0;3293760.13;0;83304.15;0;16262106.71;0;0;13308032.43;0;0;2314691.95;31968135.24
13.974.819/0001-00;2022-07-01;1;14611412.28;1036.16;0;0;14610376.12;194491986.53;194491986.53;0;194491986.53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3952326.92;808103.85;0;3144223.07;0;82847.2;0;16394797.07;0;0;13238344.76;0;0;2685115.98;32401105.01
13.974.819/0001-00;2022-08-01;1;11332477.49;286.92;0;0;11332190.57;198461406.7;198461406.7;0;198461406.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3634090.48;808103.85;0;2825986.63;0;82047.31;0;16501333.3;0;0;13168135.06;0;0;2870485.76;32622001.43
14.056.001/0001-62;2022-01-01;2;1707030.53;17628.65;0;0;1689401.88;8217837.74;8217837.74;0;0;0;3910605.78;4307231.96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19896955.63;0;19896955.63;0;30025.32;0;0;0;0;0;0;0;12248551.16;121266.69;12399843.17
14.056.001/0001-62;2022-02-01;2;1649392.75;8309.26;0;0;1641083.49;8217837.74;8217837.74;0;0;0;4307231.96;3910605.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20139542.81;0;20128109.58;11433.23;30025.32;0;0;0;0;0;0;0;12509407.92;126576.76;12666010
14.056.001/0001-62;2022-03-01;2;2633791.44;3313.49;0;0;2630477.95;6766071.77;6766071.77;0;0;0;3910605.78;2855465.99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21238365.98;0;21228619.77;9746.21;30025.32;0;0;0;0;0;0;0;12964051.69;121628.6;13115705.61
14.056.001/0001-62;2022-04-01;2;2731014.61;3425.68;0;0;2727588.93;6766071.77;6766071.77;0;0;0;3910605.78;2855465.99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21603878.75;0;21594970.48;8908.27;30025.32;0;0;0;0;0;0;0;13429600.01;126354.11;13585979.44
14.056.001/0001-62;2022-05-01;2;3401043.78;6409.32;0;0;3394634.46;5323789.11;5323789.11;0;0;0;3910605.78;1413183.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23066941.84;0;23052927.48;14014.36;30025.32;0;0;0;0;0;0;0;13897000.32;131825.21;14058850.85
14.056.001/0001-62;2022-06-01;1;3519057.57;2427.64;0;0;3516629.93;5272490.57;5272490.57;0;0;0;3859307.24;1413183.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23216864.14;0;23204710.71;12153.43;6.14;0;0;0;0;0;0;0;14102645.62;48009.65;14150661.41
14.056.001/0001-62;2022-07-01;1;1612541.21;6850.82;0;0;1605690.39;5272490.57;5272490.57;0;0;0;3859307.24;1413183.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23129612.28;0;23119574.48;10037.8;30025.32;0;0;0;0;0;0;0;14350730.42;18494.6;14399250.34
14.056.001/0001-62;2022-08-01;1;2827517.17;15370.07;0;0;2812147.1;5272490.57;5272490.57;0;0;0;3859307.24;1413183.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21582578.91;0;21574591.4;7987.51;31495.04;0;0;0;0;0;0;0;14160561.98;16571.08;14208628.1
14.069.202/0001-02;2022-01-01;1;544238.29;19576.85;;;524661.44;44416398.6;43607216;;43607216;;;;;;;;;;;;;;;;809182.6;;;;;;;;2841686.7;;;2841686.7;;;;;;;;;;6190626.54;6190626.54
14.069.202/0001-02;2022-02-01;1;809232.03;280411.58;;;528820.45;44416398.6;43607216;;43607216;;;;;;;;;;;;;;;;809182.6;;;;;;;;2290039.53;;;2290039.53;;;;;;;;;;6190626.54;6190626.54
14.069.202/0001-02;2022-03-01;1;129938.74;8472.06;;;121466.68;44416398.6;43607216;;43607216;;;;;;;;;;;;;;;;809182.6;;;;;;;;2288705.61;;;2288705.61;;;;;;;;;;7351125.74;7351125.74
14.069.202/0001-02;2022-04-01;1;318048.66;246003.75;;;72044.91;85309182.6;84500000;;84500000;;;;;;;;;;;;;;;;809182.6;;;;;;;;1740817.67;;;1740817.67;;;;;;;;;;13970275.15;13970275.15
14.069.202/0001-02;2022-05-01;1;244581.32;171783.06;;;72798.26;85309182.6;84500000;;84500000;;;;;;;;;;;;;;;;809182.6;;;;;;;;1188988.6;;;1188988.6;;;;;;;;;;13431670.82;13431670.82
14.069.202/0001-02;2022-06-01;1;1132876.32;1132876.32;;;0;85309182.6;84500000;;84500000;;;;;;;;;;;;;;;;809182.6;;;;;;;;1141024.73;;;1141024.73;;;;;;;;;;13253465.6;13253465.6
14.074.706/0001-02;2022-01-01;1;230225.64;230225.64;;;;439297928.89;59355363.38;;59355363.38;;;;;273891336.63;;;;;;;106051228.88;;;;;;;0;;;;;190259.4;;;190259.4;;;;;;;;;;6903876.36;6903876.36
14.074.706/0001-02;2022-02-01;1;380538.18;380538.18;;;;439227357.53;120182266.12;;120182266.12;;;;;273891336.63;;;;;;;44600035.4;;553719.38;;;;;0;;;;;186572.92;;;186572.92;;;;;;;;;;6889759.26;6889759.26
14.074.706/0001-02;2022-03-01;1;527389.5;527389.5;;;;439427109.33;59655363.38;;59655363.38;;;;;273891336.63;;;;;;;105880409.32;;;;;;;0;;;;;182304.37;;;182304.37;;;;;;;;;;6950241.27;6950241.27
14.074.706/0001-02;2022-04-01;1;156403.91;156403.91;;;;438974585.49;59955363.38;;59955363.38;;;;;273891336.63;;;;;;;105127885.48;;;;;;;0;;;;;190647.45;;;190647.45;;;;;;;;;;8244819.83;8244819.83
14.074.706/0001-02;2022-05-01;1;303626.28;303626.28;;;;439368232.43;60615000;;60615000;;;;;6966126.75;;;;;;;97895769.05;;273891336.63;;;;;0;;;;;186378.9;;;186378.9;;;;;;;;;;8532434.55;8532434.55
14.074.706/0001-02;2022-06-01;1;614805.27;614805.27;;;;439684537.07;60615000;;60615000;;;;;6897627;;;;;;;98280573.44;;273891336.63;;;;;0;;;;;1067944.33;;;1067944.33;;;;;;;;;;8433842.42;8433842.42
14.074.706/0001-02;2022-07-01;1;492001.34;492001.34;;;;446718039.28;60615000;;60615000;;;;;6552150;;;;;;;105659552.65;;;;273891336.63;;;0;;;;;730102.24;;;730102.24;;;;;;;;;;8083733.79;8083733.79
14.074.706/0001-02;2022-08-01;1;818413.11;818413.11;;;;446916514.87;60615000;;60615000;;;;;6792395.5;;;;;;;105617782.74;;;;273891336.63;;;0;;;;;469174.55;;;469174.55;;;;;;;;;;7998596.77;7998596.77
14.080.689/0001-16;2022-01-01;1;1599524.21;14576.2;0;0;1584948.01;79051857.62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79051857.62;0;0;0;0;27811536.61;0;0;27811536.61;993996.81;34502.17;0;0;0;0;0;0;66843925.86;453216.5;68325641.34
14.080.689/0001-16;2022-02-01;1;2140791.24;2058.74;0;0;2138732.5;79117834.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79117834.81;0;0;0;0;26880625.48;0;0;26880625.48;785686.77;30243.23;0;0;0;0;0;0;67760512.09;1203016.15;69779458.24
14.080.689/0001-16;2022-03-01;1;1048578.75;975.2;0;0;1047603.55;80287448.47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80287448.47;0;0;0;0;26879193.72;0;0;26879193.72;238372.12;33592.83;0;0;0;0;0;0;69469731.32;657975.67;70399671.94
14.080.689/0001-16;2022-04-01;1;1065722.09;2023.24;0;0;1063698.85;81871043.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81871043.55;0;0;0;0;26471297.92;0;0;26471297.92;197504.54;28596.25;0;0;0;0;0;0;71227170.9;737688.68;72190960.37
14.080.689/0001-16;2022-05-01;1;649843.5;1035.22;0;0;648808.28;83681949.71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83681949.71;0;0;0;0;26478489.81;0;0;26478489.81;208164.23;32714.34;0;0;0;0;0;0;72999656.48;330600.82;73571135.87
14.080.689/0001-16;2022-06-01;1;541548.28;2513.16;0;0;539035.12;85352234.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85352234.02;0;0;0;0;26476373.94;0;0;26476373.94;116189.42;31156.18;0;0;0;0;0;0;78328029.64;277995.59;78753370.83
14.080.689/0001-16;2022-07-01;1;621592.87;2429.86;0;0;619163.01;86552593.99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86552593.99;0;0;0;0;26473919.37;0;0;26473919.37;237120.54;28059.29;0;0;0;0;0;0;79862269.14;237077.55;80364526.52
14.080.689/0001-16;2022-08-01;1;563156.14;2150.43;0;0;561005.71;87589549.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87589549.82;0;0;0;0;26658374.92;0;0;26658374.92;86798.83;30463.69;0;0;0;0;0;0;81290520.3;328568.74;81736351.56
14.088.246/0001-71;2022-01-01;1;183918.12;1000;182918.12;;;89199641.7;89199641.7;;89199641.7;;;;;;;;;;;;;;;;;;;;;;;;917.89;;;917.89;;23000;;;;;;;;13883.81;36883.81
14.088.246/0001-71;2022-02-01;1;200907.14;1000;199907.14;;;89199641.7;89199641.7;;89199641.7;;;;;;;;;;;;;;;;;;;;;;;;1583.16;;;1583.16;;23000;;;;;;;;14864.4;37864.4
14.088.246/0001-71;2022-03-01;1;223023.26;1000;222023.26;;;89199641.7;89199641.7;;89199641.7;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;23000;;;;;;;;15999.82;38999.82
14.088.246/0001-71;2022-04-01;1;232067.42;1000;231067.42;;;89199641.7;89199641.7;;89199641.7;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;23000;;;;;;;;4180.41;27180.41
14.088.246/0001-71;2022-05-01;1;224573.78;1000;223573.78;;;89199641.7;89199641.7;;89199641.7;;;;;;;;;;;;;;;;;;;;;;;;18376.11;;;18376.11;;23000;;;;;;;;5315.83;28315.83
14.088.246/0001-71;2022-06-01;1;255979.16;1000;254979.16;;;89199641.7;89199641.7;;89199641.7;;;;;;;;;;;;;;;;;;;;;;;;15768.54;;;15768.54;;23000;;;;;;;;6399.64;29399.64
14.088.246/0001-71;2022-07-01;1;281904.97;1000;280904.97;;;89199641.7;89199641.7;;89199641.7;;;;;;;;;;;;;;;;;;;;;;;;13160.97;;;13160.97;;46000;;;;;;;;7483.45;53483.45
