CNPJ_Fundo;Data_Referencia;Versao;Total_Necessidades_Liquidez;Disponibilidades;Titulos_Publicos;Titulos_Privados;Fundos_Renda_Fixa;Total_Investido;Direitos_Bens_Imoveis;Terrenos;Imoveis_Renda_Acabados;Imoveis_Renda_Construcao;Imoveis_Venda_Acabados;Imoveis_Venda_Construcao;Outros_Direitos_Reais;Acoes;Debentures;Bonus_Subscricao;Certificados_Deposito_Valores_Mobiliarios;Cedulas_Debentures;Fundo_Acoes;FIP;FII;FDIC;Outras_Cotas_FI;Notas_Promissorias;Acoes_Sociedades_Atividades_FII;Cotas_Sociedades_Atividades_FII;CEPAC;CRI;Letras_Hipotecarias;LCI;LIG;Outros_Valores_Mobliarios;Valores_Receber;Contas_Receber_Aluguel;Contas_Receber_Venda_Imoveis;Outros_Valores_Receber;Rendimentos_Distribuir;Taxa_Administracao_Pagar;Taxa_Performance_Pagar;Obrigacoes_Aquisicao_Imoveis;Adiantamento_Venda_Imoveis;Adiantamento_Alugueis;Obrigacoes_Securitizacao_Recebiveis;Instrumentos_Financeiros_Derivativos;Provisoes_Contigencias;Outros_Valores_Pagar;Total_Passivo
00.332.266/0001-31;2021-01-01;1;9045257.5;98857.58;0;0;8946399.92;539826100;539826100;0;539826100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5315640.79;5122022.71;0;193618.08;1401996.18;71521.89;0;0;0;650002.6;0;0;96268.89;612601.88;2832391.44
00.332.266/0001-31;2021-02-01;1;8599465.71;109950.95;0;0;8489514.76;540038035.07;540038035.07;0;540038035.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6381483.95;4882910.36;0;1498573.59;3953690.65;71521.9;0;0;0;650002.6;0;0;96268.89;772904.49;5544388.53
00.332.266/0001-31;2021-03-01;1;6042495.05;166124.25;0;0;5876370.8;540151354.51;540151354.51;0;540151354.51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5800249.82;4295701.66;0;1504548.16;36111.25;74853.63;0;0;0;650002.6;0;0;96268.89;814103.19;1671339.56
00.332.266/0001-31;2021-04-01;1;5376326.93;102225.95;0;0;5274100.98;540410120.8;540410120.8;0;540410120.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5246605.78;3713728.59;0;1532877.19;36111.25;74860.8;0;0;0;650002.6;0;0;96268.89;643361.75;1500605.29
00.332.266/0001-31;2021-05-01;2;5410967.41;137563.21;0;0;5273404.2;540746629.84;540746629.84;0;540746629.84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6255402.76;4792001.27;0;1463401.49;1240175.32;74802.31;0;0;0;650002.6;0;0;96268.89;656655.83;2717904.95
00.332.266/0001-31;2021-06-01;1;5747201.81;62996.44;0;0;5684205.37;540770514.65;540770514.65;0;540770514.65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4608371.82;4383741.13;0;224630.69;1240235.52;74887.05;0;0;0;650002.6;0;0;96268.89;630204.07;2691598.13
00.332.266/0001-31;2021-07-01;1;5819277.48;52343.74;0;0;5766933.74;540920661.85;540920661.85;0;540920661.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4515431.41;4280614.69;0;234816.72;36231.65;98308.56;0;0;0;650002.6;0;0;96268.89;725988.01;1606799.71
00.332.266/0001-31;2021-08-01;1;22099809.37;121986.93;0;0;21977822.44;541251678.74;541251678.74;0;541251678.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4246670.77;4016937.64;0;229733.13;2052338.93;98580.7;0;0;0;650002.6;0;0;96268.89;16329969.93;19227161.05
00.332.266/0001-31;2021-09-01;1;21407852.58;194764.89;0;0;21213087.69;541450757.78;541450757.78;0;541450757.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5266587.64;3815588.35;0;1450999.29;1434192.25;99048.59;0;0;0;650002.6;0;0;96268.89;16535382.66;18814894.99
00.332.266/0001-31;2021-10-01;1;20542017.23;254059.65;0;0;20287957.58;541664375.54;541664375.54;0;541664375.54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5697797.07;4234209.84;0;1463587.23;986127.15;98382.56;0;0;0;650002.6;0;0;96268.89;16371999.56;18202780.76
00.332.266/0001-31;2021-11-01;1;8052236.71;169696.84;0;0;7882539.87;546458600;546458600;0;546458600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5528008.71;4065617.66;0;1462391.05;1695027.96;98364.65;0;0;0;650002.6;0;0;96268.89;3161585;5701249.1
00.332.266/0001-31;2021-12-01;2;8217356.86;215780.99;0;0;8001575.87;546596209.29;546596209.29;0;546596209.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7981713.1;6519571.38;0;1462141.72;2136645.8;98399.27;0;0;0;650002.6;0;0;96268.89;3248049.2;6229365.76
00.613.094/0001-74;2021-01-01;1;299712.79;299712.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;771397.99;0;771397.99;0;0;0;0;0;0;0;0;0;0;5669283.3;5669283.3
00.613.094/0001-74;2021-02-01;1;299619.34;299619.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;790882.73;0;790882.73;0;0;0;0;0;0;0;0;0;0;6029751.11;6029751.11
00.613.094/0001-74;2021-03-01;1;321359.26;25.22;0;321334.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;791815.65;0;791815.65;0;0;0;0;0;0;0;0;0;0;6464633.75;6464633.75
00.613.094/0001-74;2021-04-01;1;548890.02;2609.73;0;546280.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586499.4;0;586499.4;0;0;0;0;0;0;0;0;0;0;6710269.86;6710269.86
00.613.094/0001-74;2021-05-01;1;572339.75;572339.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;610524.18;0;610524.18;0;0;0;0;0;0;0;0;0;0;7124455.29;7124455.29
00.613.094/0001-74;2021-06-01;1;573555.13;1234.85;0;572320.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;614203.2;0;614203.2;0;0;0;0;0;0;0;0;0;0;7469492.63;7469492.63
00.613.094/0001-74;2021-07-01;1;653903.4;653903.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;542850.7;0;542850.7;0;0;0;0;0;0;0;0;0;0;7860152.84;7860152.84
00.613.094/0001-74;2021-08-01;1;571430.25;1361.27;0;0;570068.98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;546453.6;0;546453.6;0;0;0;0;0;0;0;0;0;0;8104775.16;8104775.16
00.613.094/0001-74;2021-09-01;1;571656.03;571656.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;542959.58;0;542959.58;0;0;0;0;0;0;0;0;0;0;8485129.27;8485129.27
00.613.094/0001-74;2021-10-01;1;571551.13;571551.13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;546450.25;0;546450.25;0;0;0;0;0;0;0;0;0;0;8817221.36;8817221.36
00.613.094/0001-74;2021-11-01;1;571446.23;571446.23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;546550.24;0;546550.24;0;0;0;0;0;0;0;0;0;0;9205493.04;9205493.04
00.613.094/0001-74;2021-12-01;1;571338.13;571338.13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;551309.59;0;551309.59;0;0;0;0;0;0;0;0;0;0;9368672.93;9368672.93
00.762.723/0001-28;2021-01-01;1;582622.32;3018.93;0;0;579603.39;122925000;122925000;0;122925000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2271383.25;620467.63;0;1650915.62;5398.87;36639.21;0;0;0;0;0;0;0;15657.05;57695.13
00.762.723/0001-28;2021-02-01;1;902370.38;2722.52;0;0;899647.86;122925000;122925000;0;122925000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1850865.92;620906.36;0;1229959.56;155656.23;36639.21;0;0;0;0;0;0;0;15776.45;208071.89
00.762.723/0001-28;2021-03-01;1;874966.81;3266.04;0;0;871700.77;122925000;122925000;0;122925000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1843486.47;621103.5;0;1222382.97;129729.8;36768.16;0;0;0;0;0;0;0;7290;173787.96
00.762.723/0001-28;2021-04-01;1;859748.26;3519.3;0;0;856228.96;122925000;122925000;0;122925000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1845535.63;621103.5;0;1224432.13;129729.8;36768.16;0;0;0;0;0;0;0;7290;173787.96
00.762.723/0001-28;2021-05-01;1;852673.51;3755.09;0;0;848918.42;122925000;122925000;0;122925000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1904255.41;621103.5;0;1283151.91;129729.8;31147.1;0;0;0;0;0;0;0;14794.97;175671.87
00.762.723/0001-28;2021-06-01;1;921670.46;4657.05;0;0;917013.41;122925000;122925000;0;122925000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1840448.2;201367.15;0;1639081.05;259443.76;35721.05;0;0;0;0;0;0;0;7290;302454.81
00.762.723/0001-28;2021-07-01;1;782252.17;5882.64;0;0;776369.53;122925000;122925000;0;122925000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;792407.07;24429.98;0;767977.09;15.85;35547.91;0;0;0;0;0;0;0;7290;42853.76
00.762.723/0001-28;2021-08-01;1;736665.53;6060.94;0;0;730604.59;122925000;122925000;0;122925000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;875893.56;27572.17;0;848321.39;15.85;35482.25;0;0;0;0;0;0;0;735266.37;770764.47
00.762.723/0001-28;2021-09-01;1;687857.44;5771.06;0;0;682086.38;122925000;122925000;0;122925000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;891719.3;24429.98;0;867289.32;15.85;35568.21;0;0;0;0;0;0;0;1229083.05;1264667.11
00.762.723/0001-28;2021-10-01;1;4744920.87;5474.37;0;0;4739446.5;122925000;122925000;0;122925000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;898195.55;28941.48;0;869254.07;15.85;44383.05;0;0;0;0;0;0;0;5961532.3;6005931.2
00.762.723/0001-28;2021-11-01;1;4687169.11;5783.41;0;0;4681385.7;114150000;114150000;0;114150000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;921130.16;18428.84;0;902701.32;15.85;44341.27;0;0;0;0;0;0;0;6605184.23;6649541.35
00.762.723/0001-28;2021-12-01;1;4584364.03;5187.06;0;0;4579176.97;114150000;114150000;0;114150000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;926524.93;18231.37;0;908293.56;15.85;44362.76;0;0;0;0;0;0;0;7213758.01;7258136.62
00.868.235/0001-08;2021-01-01;1;1002196.99;4580.6;0;0;997616.39;98595000;98595000;0;98595000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1661096.85;724676.78;0;936420.07;379955.64;38633.56;0;0;119.13;0;0;0;74456.17;51411.21;544575.71
00.868.235/0001-08;2021-02-01;1;1049863.17;5307.13;0;0;1044556.04;98595000;98595000;0;98595000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1635285.23;700280.86;0;935004.37;0;38633.56;0;0;119.13;0;0;0;74456.17;53255.41;166464.27
00.868.235/0001-08;2021-03-01;1;539933.31;5354.22;0;0;534579.09;98595000;98595000;0;98595000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1670772.76;746421.69;0;924351.07;0;38633.56;0;0;119.13;0;0;0;0;53141.8;91894.49
00.868.235/0001-08;2021-04-01;1;632333.46;477480.44;0;0;154853.02;98595000;98595000;0;98595000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1709591.73;781601.18;0;927990.55;260195.75;38633.56;0;0;2261.58;0;0;0;0;39471.34;340562.23
00.868.235/0001-08;2021-05-01;1;719735.53;476586.5;0;0;243149.03;98595000;98595000;0;98595000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1782620.83;856965.72;0;925655.11;94890.36;38633.56;0;0;2261.58;0;0;0;0;39443.22;175228.72
00.868.235/0001-08;2021-06-01;1;998803.12;516088.87;0;0;482714.25;98595000;98595000;0;98595000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1862597.02;938616.31;0;923980.71;374713.35;38633.56;0;0;14834.13;0;0;0;0;41333.18;469514.22
00.868.235/0001-08;2021-07-01;1;1479092.06;75302.12;0;0;1403789.94;98595000;98595000;0;98595000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1942559.34;1014899.27;0;927660.07;434402.99;38633.56;0;0;5768.78;0;0;0;0;46921.6;525726.93
00.868.235/0001-08;2021-08-01;1;1666097.86;7755.94;0;0;1658341.92;98595000;98595000;0;98595000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2070068.41;1144082.76;0;925985.65;433995.71;38633.56;0;0;10467.55;0;0;0;0;52306.93;535403.75
00.868.235/0001-08;2021-09-01;1;1834715.69;608428.86;0;0;1226286.83;98595000;98595000;0;98595000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2042138.94;1118487.93;0;923651.01;596787.33;38633.56;0;0;7171.24;0;0;0;0;45780.33;688372.46
00.868.235/0001-08;2021-10-01;1;1730883.66;7189.08;0;0;1723694.58;98595000;98595000;0;98595000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2056039.93;1126589.92;0;929450.01;597476;38633.56;0;0;7171.24;0;0;0;0;40921.32;684202.12
00.868.235/0001-08;2021-11-01;1;1614404.97;94529.43;0;0;1519875.54;100400000;100400000;0;100400000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2059402.72;1133746.81;0;925655.91;704122.43;38633.56;0;0;7171.24;0;0;0;0;43808.67;793735.9
00.868.235/0001-08;2021-12-01;1;1441882.65;615305.26;0;0;826577.39;100400000;100400000;0;100400000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2026962.79;1102981.28;0;923981.51;705377.87;136335.08;0;0;7171.24;0;0;0;0;74071.46;922955.65
01.201.140/0001-90;2021-01-01;1;14798102.71;8020.26;0;0;14790082.45;1056729831.21;1056729831.21;0;1056729831.21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13210966.41;12705894.07;0;505072.34;7537869.56;90254.28;0;0;0;32823.15;0;0;17764.57;1484952.88;9163664.44
01.201.140/0001-90;2021-02-01;1;12975060.48;7696.76;0;0;12967363.72;1056707787.58;1056707787.58;0;1056707787.58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12940415.83;12418634.78;0;521781.05;5586840.68;89772.76;0;0;0;28779.54;0;0;17764.57;1444926.27;7168083.82
01.201.140/0001-90;2021-03-01;1;8778485.26;7472.74;0;0;8771012.52;1056636734.01;1056636734.01;0;1056636734.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15149773.42;12116409.61;0;3033363.81;1316631.08;89764.16;0;0;0;9333.34;0;0;17764.57;1410950.71;2844443.86
01.201.140/0001-90;2021-04-01;1;8156061.87;7802.35;0;0;8148259.52;1056262800;1056262800;0;1056262800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15750079.56;11354512.24;0;4395567.32;706580.93;64112.91;0;0;0;3802.26;0;0;17764.57;1333521.31;2125781.98
01.201.140/0001-90;2021-05-01;1;13036299.11;9154.17;0;0;13027144.94;1056262800;1056262800;0;1056262800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15079275.38;12506294.58;0;2572980.8;5466075.8;83544.21;0;0;0;105719.2;0;0;17764.57;1180140.42;6853244.2
01.201.140/0001-90;2021-06-01;1;14837240.76;10327.02;0;0;14826913.74;1056262800;1056262800;0;1056262800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17248969.5;15142978.6;0;2105990.9;6931639.46;83564.06;0;0;0;62807.99;0;0;17764.57;1223329.72;8319105.8
01.201.140/0001-90;2021-07-01;1;15433070.07;10974.34;0;0;15422095.73;1056262800;1056262800;0;1056262800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16152208.62;14710120.57;0;1442088.05;7177159.42;83172.5;0;0;0;240720;0;0;17764.57;1238644.96;8757461.45
01.201.140/0001-90;2021-08-01;1;14109984.31;10509.39;0;0;14099474.92;1056262800;1056262800;0;1056262800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17744222.01;15689320.11;0;2054901.9;5836237.69;82987.73;0;0;0;98092;0;0;17764.57;1391598.29;7426680.28
01.201.140/0001-90;2021-09-01;1;14460684.35;9677.15;0;0;14451007.2;1056262800;1056262800;0;1056262800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18189285.2;15644016.99;0;2545268.21;5837426.29;82738.78;0;0;0;179235.41;0;0;17764.57;1298667.29;7415832.34
01.201.140/0001-90;2021-10-01;1;15262530.76;9760.72;0;0;15252770.04;1056262800;1056262800;0;1056262800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19178508.06;16733178.82;0;2445329.24;6319634.34;83460.81;0;0;0;58160;0;0;17764.57;1435788.24;7914807.96
01.201.140/0001-90;2021-11-01;2;16576983.25;10247.61;0;0;16566735.64;1093308900;1093308900;0;1093308900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18608328.76;16757713.08;0;1850615.68;7548452.29;83474.3;0;0;0;22880;0;0;17764.57;1358678.14;9031249.3
01.201.140/0001-90;2021-12-01;1;17634503.6;10496.41;0;0;17624007.19;1093308900;1093308900;0;1093308900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21198108.2;20043053.41;0;1155054.79;7789121.07;87575;0;0;0;182977.73;0;0;20017.56;1343946.54;9423637.9
01.235.622/0001-61;2021-01-01;1;228397669.18;1552367.93;0;0;226845301.25;2229631858.36;1767745709.61;413253413.83;570496673.58;82915658.88;26983260.42;633675896.12;40420806.78;258647642.53;0;0;0;0;0;0;64320652.59;0;0;0;0;0;0;138917853.63;0;0;0;0;577574657.37;5535629.19;522586627.16;49452401.02;67862409.5;1913849.7;0;291174384.2;-5750809.56;0;303783508.85;0;1700152.86;66384513.58;727068009.13
01.235.622/0001-61;2021-02-01;1;140593221.57;1305935.62;0;0;139287285.95;2233229327.11;1769276036.19;419086077.27;572633361.3;83022310.73;27443490.92;624789286.78;42301509.19;258647642.53;0;0;0;0;0;0;67761088.81;0;0;0;0;0;0;137544559.58;0;0;0;0;607627171.35;5971737.76;537215436.11;64439997.48;1858.39;1923778.08;0;273130447.26;-5363510.55;0;318419732.04;0;1700152.86;66188318.76;656000776.84
01.235.622/0001-61;2021-03-01;4;138342864.35;1387942.04;;;136954922.31;547458262.99;0;;;;;;;;;;;;;;72281073.31;;;;257447642.5;;;217729547.18;;;;;1965094642.51;3470779.2;;1961623863.31;222227090.13;7372772.19;;;;;;;;95847039.95;325446902.27
01.235.622/0001-61;2021-04-01;5;168984333.76;3633144.47;;;165351189.29;2171634303.49;1724721463.95;415524001.96;576275571.05;;27443490.92;705478400.02;;;;;;;;;68111483.21;;;;255847444.62;;;122953911.71;;;;;674349132.71;5743477.27;554045185.84;114560469.6;1858.39;74115.13;;280728340.75;;;;;1700152.86;378266874.85;660771341.98
01.235.622/0001-61;2021-05-01;3;148981647.11;2941336.38;;;146040310.73;2194746148.33;1745352011.7;437634226.3;581117019.63;;27443491.58;699157274.19;;;;;;;;;70098175.99;;;;255847444.62;;;123448516.02;;;;;684981926.73;8269346.94;572338604.71;104373975.08;1858.39;1961830.28;;289072398.96;;;;;1700152.86;354708527.25;647444767.74
01.235.622/0001-61;2021-06-01;5;171803585.52;4120695.57;;;167682889.95;2153596903.43;1692478002.18;382447931.41;570686398.56;;25461568.08;713882104.13;;;;;;;;;81119238.99;;;;255847444.62;;;124152217.64;;;;;716350657.32;5393210.05;613601521.53;97355925.74;82298884.48;1984387.16;;277525800.02;;;;;1700152.86;341240390.25;704749614.77
01.235.622/0001-61;2021-07-01;3;164623580.65;3513890.6;;;161109690.05;2147407207.43;1685131747.85;387064532.09;570686398.56;;25001337.58;702379479.62;;;;;;;;;81717812.91;;;;255847444.62;;;124710202.05;;;;;741972231.51;5292983.13;643362183.03;93317065.35;82298884.48;81609.44;;279524605.72;;;;;1700152.86;335950716.87;699555969.37
01.235.622/0001-61;2021-08-01;4;182060512.45;4939016.52;;;177121495.93;2144607825.02;1680677673.34;396600085.74;575146872.5;;20739534.03;688191181.07;;;;;;;;;82770112.77;;;;255847444.62;;;125312594.29;;;;;711550590.43;5916185.78;608847446.16;96786958.49;1858.39;82218.79;;226548949.54;;;;;1700152.86;338163229.96;566496409.54
01.235.622/0001-61;2021-09-01;3;173764480.86;2121065.77;;;171643415.09;2190427508.46;1725602052.29;384210149.62;575146872.5;;20739534.03;745505496.14;;;;;;;;;82872177.81;;;;255847444.62;;;126105833.74;;;;;698588363.73;5623605.78;595698994.06;97265763.89;1858.39;82390.75;;227752582.66;;;;;1700152.86;342361506.84;571898491.5
01.235.622/0001-61;2021-10-01;4;190264437.73;1482921.36;;;188781516.37;2173161399.19;1705234054.98;346475945.61;575534798;;22250824.14;760972487.23;;;;;;;;;86397038.41;;;;254657444.62;;;126872861.18;;;;;693905032.44;4590799.84;596490455.03;92823777.57;;1976890.37;;;;;;;1700152.86;548156138;551833181.23
01.235.622/0001-61;2021-11-01;3;227901402.05;2938809.33;;;224962592.72;2202529219.24;1736081313.25;328475052.79;616818034.82;;22250824.14;768537401.5;;;;;;;;;87926440.73;;;;249950518.26;;;128570947;;;;;698628722.46;4572290.16;567852555.18;126203877.12;;1988490.23;;;;;;;1700152.86;550681537.35;554370180.44
01.235.622/0001-61;2021-12-01;1;133762663.73;4285832.87;;;129476830.86;2223376870.21;1744548422.28;353317445.29;635716218.47;749098498.21;;6416260.31;;;;;;;;;96125659.06;;;;251965865;;;130736923.87;;;;;659415452.15;5053558.16;524740832.43;129621061.56;64133339.84;2349914.71;8881034.39;118609400.34;;;;;1221175.04;331221154.96;526416019.28
01.356.517/0001-80;2021-01-01;1;7250596.25;248475.54;;;7002120.71;227527439.87;227527439.87;37272229.89;190255209.98;;;;;;;;;;;;;;;;;;;;;;;;12962310.77;12314747.59;;647563.18;94934805.36;;;604373.47;;3218878.23;;;;409548.03;99167605.09
01.356.517/0001-80;2021-02-01;1;8426499.12;475725.47;;;7950773.65;227568239.87;227568239.87;37272229.89;190296009.98;;;;;;;;;;;;;;;;;;;;;;;;13211219.77;12529424.98;;681794.79;94364805.36;;;604373.47;;3292599.74;;;;420636.95;98682415.52
01.356.517/0001-80;2021-03-01;1;13814688.5;456527.27;;;13358161.23;227554244.87;227554244.87;37272229.89;190282014.98;;;;;;;;;;;;;;;;;;;;;;;;13119023.86;12366231.62;;752792.24;93814805.36;;;604373.47;;3314425.06;;;;362675.56;98096279.45
01.356.517/0001-80;2021-04-01;1;6090375.04;290482.31;;;5799892.73;227593957.73;227593957.73;37272229.89;190321727.84;;;;;;;;;;;;;;;;;;;;;;;;13141943.89;12353989.25;;787954.64;78274805.36;;;604373.47;;3388204.77;;;;370773.95;82638157.55
01.356.517/0001-80;2021-05-01;1;8507415.19;499645.34;;;8007769.85;227660720.89;227660720.89;37272229.89;190388491;;;;;;;;;;;;;;;;;;;;;;;;13156219.14;12342540.29;;813678.85;75224805.36;;;604373.47;;3300768.96;;;;394527.68;79524475.47
01.356.517/0001-80;2021-06-01;1;16112113.79;500200.25;;;15611913.54;226506787.62;226506787.62;37272229.89;189234557.73;;;;;;;;;;;;;;;;;;;;;;;;14168696.15;12322121.74;1000000;846574.41;74674805.36;;;604373.47;;3247713.84;;;;389682.53;78916575.2
01.356.517/0001-80;2021-07-01;1;5514338.26;485319.5;;;5029018.76;226608482.42;226608482.42;37272229.89;189336252.53;;;;;;;;;;;;;;;;;;;;;;;;13650961.33;12776595.34;0;874365.99;88919945.72;;;604373.47;;3303102.6;;;;394832.58;93222254.37
01.356.517/0001-80;2021-08-01;1;11199983.56;658419.19;;;10541564.37;226655362.64;226655362.64;37272229.89;189383132.75;;;;;;;;;;;;;;;;;;;;;;;;13497711.31;12590748.67;0;906962.64;88379945.72;;;604373.47;;3378225.07;;;;423803.25;92786347.51
01.356.517/0001-80;2021-09-01;1;4901896.27;325081.32;;;4576814.95;226711316.14;226711316.14;37272229.89;189439086.25;;;;;;;;;;;;;;;;;;;;;;;;13457849.93;12831601.09;0;626248.84;76109945.72;;;604373.47;;3451755.57;;;;156956.59;80323031.35
01.356.517/0001-80;2021-10-01;1;10209408.1;285437.29;;;9923970.81;226773404.98;226773404.98;37272229.89;189501175.09;;;;;;;;;;;;;;;;;;;;;;;;13662415.01;13000839.45;;661575.56;74589945.72;;;604373.47;;3515309.06;;;;406504.61;79116132.86
01.356.517/0001-80;2021-11-01;1;7654864.82;1009955.93;;;6644908.89;226833320.69;226833320.69;37272229.89;189561090.8;;;;;;;;;;;;;;;;;;;;;;;;13391227.5;12705285.26;;685942.24;65989945.72;;;604373.47;;3550244.43;;;;434783.74;70579347.36
01.356.517/0001-80;2021-12-01;1;13409167.69;591508.86;;;12817658.83;226934576.84;226934576.84;37272229.89;189662346.95;;;;;;;;;;;;;;;;;;;;;;;;13296929.89;12651109.88;;645820.01;94152424.79;;;604373.47;;3626001.86;;;;7512099.87;105894899.99
01.497.954/0001-14;2021-01-01;1;10549.57;1;0;0;10548.57;136439600;136439600;0;136439600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;572999.12;568988.28;0;4010.84;150284.3;36011.24;0;0;0;24750;0;0;229235.49;49314.26;489595.29
